UserId,MFAMethod,CreatedAt,ClientIP,Application,Browser,OS,Unit,Title
U4307,SMS,2025-05-28 16:55:15,10.243.9.207,CRM,Safari,Windows 10,Finans,Takım Lideri
U4308,SMS,2025-05-25 09:59:52,172.28.13.219,CRM,Edge,Windows 10,Finans,Yönetici
U4308,Mail,2025-05-26 07:40:20,10.59.213.185,HR System,Chrome,macOS,Finans,Yönetici
U4308,SMS,2025-05-16 09:52:49,172.28.13.219,HR System,Safari,Windows 10,Finans,Yönetici
U4309,SMS,2025-05-17 10:44:16,10.24.153.109,HR System,Firefox,macOS,İK,Takım Lideri
U4309,OTP,2025-05-01 13:29:44,10.24.153.109,CRM,Firefox,macOS,İK,Takım Lideri
U4309,SMS,2025-05-07 10:00:25,10.24.153.109,HR System,Chrome,Windows 10,İK,Takım Lideri
U4310,Mail,2025-05-26 17:43:26,192.168.18.218,HR System,Chrome,macOS,Satış,Uzman
U4310,OTP,2025-05-19 12:11:43,192.168.18.218,HR System,Chrome,Windows 10,Satış,Uzman
U4310,Mail,2025-05-13 10:25:56,192.168.18.218,CRM,Chrome,Windows 10,Satış,Uzman
U4311,OTP,2025-05-23 15:12:16,10.39.156.189,CRM,Chrome,Windows 10,Satış,Takım Lideri
U4311,SMS,2025-05-12 12:09:05,10.39.156.189,CRM,Chrome,Windows 10,Satış,Takım Lideri
U4311,SMS,2025-05-16 15:52:43,10.39.156.189,CRM,Chrome,macOS,Satış,Takım Lideri
U4312,OTP,2025-05-05 22:31:24,10.226.240.254,CRM,Firefox,macOS,Finans,Yönetici
U4312,SMS,2025-05-06 18:12:26,10.240.164.53,CRM,Chrome,Linux,Finans,Yönetici
U4312,SMS,2025-05-08 11:39:28,10.240.164.53,HR System,Chrome,Windows 10,Finans,Yönetici
U4313,OTP,2025-05-13 18:13:45,10.127.163.105,HR System,Chrome,Windows 10,Finans,Stajyer
U4313,SMS,2025-05-08 08:21:59,10.127.163.105,HR System,Safari,Linux,Finans,Stajyer
U4313,SMS,2025-05-26 17:45:47,10.127.163.105,HR System,Chrome,Windows 10,Finans,Stajyer
U4314,SMS,2025-05-02 10:57:35,172.28.109.35,HR System,Chrome,Windows 10,İK,Yönetici
U4314,SMS,2025-05-05 13:56:29,172.28.109.35,HR System,Chrome,Windows 10,İK,Yönetici
U4314,Mail,2025-05-28 08:08:31,172.28.109.35,HR System,Firefox,Linux,İK,Yönetici
U4315,Mail,2025-05-09 20:53:48,172.18.150.199,HR System,Safari,Windows 10,Finans,Yönetici
U4315,Mail,2025-05-25 13:47:31,172.16.236.190,HR System,Chrome,Windows 10,Finans,Yönetici
U4315,SMS,2025-05-16 11:11:02,172.16.236.190,HR System,Chrome,Linux,Finans,Yönetici
U4316,SMS,2025-05-18 15:22:45,10.206.27.154,HR System,Chrome,macOS,İK,Takım Lideri
U4316,SMS,2025-05-03 10:07:22,10.206.27.154,HR System,Chrome,Windows 10,İK,Takım Lideri
U4316,OTP,2025-05-19 16:52:17,10.206.27.154,CRM,Chrome,Linux,İK,Takım Lideri
U4317,SMS,2025-05-16 09:15:49,192.168.207.190,HR System,Chrome,Windows 10,Satış,Stajyer
U4317,SMS,2025-05-12 18:07:25,192.168.207.190,CRM,Edge,Windows 10,Satış,Stajyer
U4317,SMS,2025-05-23 09:29:53,192.168.207.190,HR System,Firefox,Windows 10,Satış,Stajyer
U4318,SMS,2025-05-15 08:41:39,10.94.46.193,CRM,Chrome,Windows 10,Bilgi İşlem,Yönetici
U4318,SMS,2025-05-26 18:18:20,10.94.46.193,CRM,Chrome,Windows 10,Bilgi İşlem,Yönetici
U4318,SMS,2025-05-06 09:25:16,10.94.46.193,HR System,Chrome,macOS,Bilgi İşlem,Yönetici
U4319,Mail,2025-05-21 23:25:18,172.27.83.25,CRM,Chrome,macOS,Satış,Stajyer
U4319,OTP,2025-05-24 15:51:27,10.245.153.151,HR System,Safari,Windows 10,Satış,Stajyer
U4319,SMS,2025-05-27 13:42:06,10.245.153.151,CRM,Chrome,macOS,Satış,Stajyer
U4320,OTP,2025-05-03 17:38:27,172.26.131.105,HR System,Firefox,Windows 10,İK,Yönetici
U4320,SMS,2025-05-17 14:05:02,172.26.131.105,HR System,Firefox,Windows 10,İK,Yönetici
U4320,SMS,2025-05-17 10:59:31,172.26.131.105,CRM,Chrome,Windows 10,İK,Yönetici
U4321,OTP,2025-05-10 10:08:43,172.30.161.142,HR System,Chrome,Windows 10,İK,Yönetici
U4321,SMS,2025-05-17 09:58:02,172.30.161.142,HR System,Chrome,Windows 10,İK,Yönetici
U4321,SMS,2025-05-12 17:52:16,172.30.161.142,CRM,Firefox,Windows 10,İK,Yönetici
U4322,SMS,2025-05-02 10:53:25,172.17.145.207,HR System,Chrome,macOS,İK,Uzman
U4322,SMS,2025-05-26 18:28:39,172.17.145.207,CRM,Chrome,Windows 10,İK,Uzman
U4322,SMS,2025-05-22 17:16:55,172.17.145.207,CRM,Chrome,Windows 10,İK,Uzman
U4323,SMS,2025-05-28 15:44:25,172.21.192.68,HR System,Chrome,macOS,Satış,Stajyer
U4323,Mail,2025-05-22 17:23:44,172.21.192.68,HR System,Edge,Windows 10,Satış,Stajyer
U4323,OTP,2025-05-04 10:00:12,172.21.192.68,CRM,Edge,Windows 10,Satış,Stajyer
U4324,OTP,2025-05-28 14:53:40,10.198.231.78,CRM,Chrome,macOS,Satış,Uzman
U4324,SMS,2025-05-01 10:30:27,10.198.231.78,CRM,Firefox,Windows 10,Satış,Uzman
U4324,OTP,2025-05-28 07:30:01,172.23.7.133,CRM,Firefox,macOS,Satış,Uzman
U4325,OTP,2025-05-21 13:00:06,172.16.68.57,HR System,Safari,macOS,İK,Takım Lideri
U4325,Mail,2025-05-18 17:38:46,172.16.68.57,CRM,Chrome,Windows 10,İK,Takım Lideri
U4325,OTP,2025-05-22 20:46:39,172.27.70.144,CRM,Chrome,Linux,İK,Takım Lideri
U4326,SMS,2025-05-03 17:20:35,192.168.244.145,HR System,Edge,Windows 10,Bilgi İşlem,Stajyer
U4326,SMS,2025-05-15 17:41:22,192.168.244.145,CRM,Chrome,macOS,Bilgi İşlem,Stajyer
U4326,SMS,2025-05-08 15:22:28,192.168.244.145,HR System,Safari,macOS,Bilgi İşlem,Stajyer
U4327,Mail,2025-05-13 12:46:45,192.168.74.235,HR System,Firefox,macOS,İK,Uzman
U4327,SMS,2025-05-10 10:39:13,192.168.74.235,CRM,Firefox,Windows 10,İK,Uzman
U4327,SMS,2025-05-16 03:10:38,192.168.233.13,HR System,Safari,macOS,İK,Uzman
U4328,OTP,2025-05-12 16:03:01,192.168.179.114,HR System,Firefox,Windows 10,Satış,Uzman
U4328,SMS,2025-05-03 16:02:51,192.168.179.114,CRM,Firefox,Windows 10,Satış,Uzman
U4328,OTP,2025-05-11 11:31:16,192.168.179.114,CRM,Firefox,Windows 10,Satış,Uzman
U4329,SMS,2025-05-26 08:59:28,192.168.173.202,CRM,Safari,macOS,Satış,Takım Lideri
U4329,OTP,2025-05-04 17:50:54,192.168.173.202,CRM,Chrome,Windows 10,Satış,Takım Lideri
U4329,SMS,2025-05-12 09:55:13,192.168.173.202,HR System,Firefox,macOS,Satış,Takım Lideri
U4330,OTP,2025-05-11 10:41:23,192.168.35.167,CRM,Edge,Windows 10,İK,Takım Lideri
U4330,SMS,2025-05-01 14:49:49,192.168.35.167,HR System,Chrome,Windows 10,İK,Takım Lideri
U4330,OTP,2025-05-23 09:17:23,192.168.35.167,HR System,Firefox,Windows 10,İK,Takım Lideri
U4331,Mail,2025-05-14 10:51:27,172.16.33.54,HR System,Safari,Windows 10,İK,Uzman
U4331,SMS,2025-05-15 18:23:01,172.16.33.54,CRM,Firefox,Windows 10,İK,Uzman
U4331,SMS,2025-05-11 09:05:21,172.16.33.54,CRM,Chrome,Windows 10,İK,Uzman
U4332,OTP,2025-05-23 17:03:40,10.154.215.186,HR System,Chrome,macOS,Bilgi İşlem,Uzman
U4332,OTP,2025-05-24 16:55:19,10.154.215.186,HR System,Chrome,Windows 10,Bilgi İşlem,Uzman
U4332,OTP,2025-05-05 16:39:58,10.154.215.186,HR System,Firefox,macOS,Bilgi İşlem,Uzman
U4333,OTP,2025-05-07 18:25:49,172.20.34.185,CRM,Chrome,Windows 10,İK,Yönetici
U4333,SMS,2025-05-10 10:33:34,172.20.34.185,HR System,Chrome,macOS,İK,Yönetici
U4333,SMS,2025-05-26 10:01:01,172.20.34.185,HR System,Chrome,macOS,İK,Yönetici
U4334,SMS,2025-05-09 08:53:23,10.90.117.202,HR System,Chrome,macOS,İK,Takım Lideri
U4334,OTP,2025-05-19 09:28:19,10.90.117.202,HR System,Chrome,Windows 10,İK,Takım Lideri
U4334,SMS,2025-05-21 17:36:45,10.90.117.202,CRM,Chrome,Windows 10,İK,Takım Lideri
U4335,SMS,2025-05-04 16:47:15,10.82.238.41,CRM,Edge,Windows 10,Satış,Stajyer
U4335,OTP,2025-05-14 09:09:45,10.82.238.41,CRM,Chrome,Windows 10,Satış,Stajyer
U4335,SMS,2025-05-15 10:30:13,10.82.238.41,HR System,Chrome,Windows 10,Satış,Stajyer
U4336,Mail,2025-05-14 17:31:40,172.24.119.53,HR System,Firefox,Windows 10,İK,Yönetici
U4336,SMS,2025-05-05 10:09:32,172.24.119.53,HR System,Chrome,macOS,İK,Yönetici
U4336,SMS,2025-05-07 16:07:44,172.24.119.53,CRM,Firefox,Linux,İK,Yönetici
U4337,SMS,2025-05-04 17:54:26,10.196.164.126,HR System,Chrome,Windows 10,Finans,Takım Lideri
U4337,SMS,2025-05-10 13:19:23,10.196.164.126,CRM,Firefox,Windows 10,Finans,Takım Lideri
U4337,OTP,2025-05-10 20:26:03,10.211.4.179,CRM,Firefox,Linux,Finans,Takım Lideri
U4338,OTP,2025-05-03 09:35:22,10.112.95.49,HR System,Chrome,Windows 10,İK,Takım Lideri
U4338,SMS,2025-05-26 15:57:21,10.112.95.49,CRM,Firefox,Windows 10,İK,Takım Lideri
U4338,SMS,2025-05-22 15:48:28,10.112.95.49,HR System,Chrome,Windows 10,İK,Takım Lideri
U4339,SMS,2025-05-11 11:57:25,172.17.212.200,HR System,Firefox,Windows 10,İK,Stajyer
U4339,SMS,2025-05-19 10:45:01,172.17.212.200,HR System,Chrome,Windows 10,İK,Stajyer
U4339,Mail,2025-05-20 19:05:12,192.168.61.142,CRM,Firefox,macOS,İK,Stajyer
U4340,Mail,2025-05-06 18:59:34,172.29.188.121,HR System,Firefox,Windows 10,Bilgi İşlem,Takım Lideri
U4340,SMS,2025-05-26 17:28:05,172.29.188.121,HR System,Chrome,Windows 10,Bilgi İşlem,Takım Lideri
U4340,SMS,2025-05-06 08:21:27,172.29.188.121,HR System,Chrome,Windows 10,Bilgi İşlem,Takım Lideri
U4341,OTP,2025-05-09 12:09:11,10.122.176.57,CRM,Chrome,Windows 10,Bilgi İşlem,Uzman
U4341,SMS,2025-05-11 10:03:39,10.122.176.57,CRM,Chrome,Windows 10,Bilgi İşlem,Uzman
U4341,SMS,2025-05-11 10:26:57,10.122.176.57,CRM,Chrome,Windows 10,Bilgi İşlem,Uzman
U4342,Mail,2025-05-13 16:48:32,10.29.172.111,HR System,Chrome,Windows 10,Satış,Stajyer
U4342,SMS,2025-05-01 14:04:30,10.29.172.111,CRM,Safari,Windows 10,Satış,Stajyer
U4342,SMS,2025-05-04 16:37:43,10.29.172.111,CRM,Chrome,Windows 10,Satış,Stajyer
U4343,OTP,2025-05-06 10:23:34,172.21.146.194,HR System,Safari,Windows 10,Bilgi İşlem,Uzman
U4343,Mail,2025-05-15 00:00:52,172.18.207.202,HR System,Firefox,Windows 10,Bilgi İşlem,Uzman
U4343,SMS,2025-05-16 08:59:58,172.21.146.194,HR System,Edge,Windows 10,Bilgi İşlem,Uzman
U4344,SMS,2025-05-10 17:53:32,172.21.85.106,CRM,Chrome,Windows 10,Finans,Uzman
U4344,SMS,2025-05-24 09:53:08,172.21.85.106,HR System,Edge,Windows 10,Finans,Uzman
U4344,OTP,2025-05-22 19:51:20,192.168.120.54,HR System,Safari,macOS,Finans,Uzman
U4345,SMS,2025-05-20 13:13:29,172.31.27.146,CRM,Firefox,Windows 10,Satış,Yönetici
U4345,SMS,2025-05-01 15:00:57,172.31.27.146,HR System,Chrome,Windows 10,Satış,Yönetici
U4345,SMS,2025-05-18 15:48:25,172.31.27.146,CRM,Chrome,macOS,Satış,Yönetici
U4346,Mail,2025-05-27 05:52:24,10.193.199.246,HR System,Safari,Windows 10,İK,Takım Lideri
U4346,Mail,2025-05-12 08:07:29,10.7.213.246,HR System,Chrome,macOS,İK,Takım Lideri
U4346,SMS,2025-05-23 12:43:58,10.7.213.246,CRM,Edge,Windows 10,İK,Takım Lideri
U4347,SMS,2025-05-09 15:23:02,192.168.62.3,CRM,Chrome,Linux,Satış,Uzman
U4347,SMS,2025-05-28 18:25:07,192.168.62.3,HR System,Chrome,Windows 10,Satış,Uzman
U4347,SMS,2025-05-20 17:43:43,192.168.62.3,CRM,Chrome,macOS,Satış,Uzman
U4348,OTP,2025-05-17 17:54:14,10.41.34.129,HR System,Chrome,Windows 10,Satış,Yönetici
U4348,SMS,2025-05-09 18:34:39,10.41.34.129,HR System,Chrome,Windows 10,Satış,Yönetici
U4348,Mail,2025-05-28 18:41:03,10.41.34.129,HR System,Edge,Windows 10,Satış,Yönetici
U4349,SMS,2025-05-25 07:23:33,172.31.197.11,CRM,Chrome,macOS,Bilgi İşlem,Stajyer
U4349,SMS,2025-05-11 14:34:28,192.168.16.45,CRM,Chrome,macOS,Bilgi İşlem,Stajyer
U4349,Mail,2025-05-08 23:01:47,10.121.48.129,HR System,Chrome,Windows 10,Bilgi İşlem,Stajyer
U4350,SMS,2025-05-21 13:19:04,10.58.187.87,CRM,Chrome,macOS,Satış,Uzman
U4350,OTP,2025-05-11 17:51:40,10.58.187.87,CRM,Chrome,Windows 10,Satış,Uzman
U4350,SMS,2025-05-27 13:53:03,10.58.187.87,CRM,Safari,macOS,Satış,Uzman
U4351,SMS,2025-05-04 18:28:37,10.181.185.163,CRM,Safari,Windows 10,İK,Takım Lideri
U4351,Mail,2025-05-02 09:50:08,10.181.185.163,HR System,Chrome,Windows 10,İK,Takım Lideri
U4351,SMS,2025-05-22 14:04:06,10.181.185.163,CRM,Chrome,Windows 10,İK,Takım Lideri
U4352,SMS,2025-05-26 11:55:38,172.26.99.76,CRM,Chrome,Windows 10,Bilgi İşlem,Stajyer
U4352,SMS,2025-05-20 14:56:39,172.26.99.76,CRM,Chrome,Windows 10,Bilgi İşlem,Stajyer
U4352,SMS,2025-05-01 11:06:06,172.26.99.76,CRM,Chrome,macOS,Bilgi İşlem,Stajyer
U4353,SMS,2025-05-24 13:26:30,10.75.227.225,CRM,Chrome,macOS,Satış,Yönetici
U4353,SMS,2025-05-19 08:08:19,10.75.227.225,HR System,Chrome,macOS,Satış,Yönetici
U4353,SMS,2025-05-10 10:09:30,10.75.227.225,HR System,Chrome,Windows 10,Satış,Yönetici
U4354,SMS,2025-05-27 11:32:52,10.120.107.167,CRM,Chrome,Windows 10,Satış,Takım Lideri
U4354,OTP,2025-05-07 11:40:58,10.120.107.167,HR System,Chrome,Windows 10,Satış,Takım Lideri
U4354,OTP,2025-05-11 15:38:44,10.120.107.167,HR System,Firefox,Windows 10,Satış,Takım Lideri
U4355,SMS,2025-05-02 15:56:50,172.27.110.42,CRM,Firefox,Windows 10,Satış,Takım Lideri
U4355,SMS,2025-05-08 15:39:13,172.27.110.42,HR System,Edge,Windows 10,Satış,Takım Lideri
U4355,SMS,2025-05-01 14:11:52,172.27.110.42,CRM,Chrome,Windows 10,Satış,Takım Lideri
U4356,Mail,2025-05-19 15:12:40,172.31.24.1,HR System,Chrome,Windows 10,Satış,Yönetici
U4356,OTP,2025-05-08 11:18:11,172.31.24.1,CRM,Chrome,Windows 10,Satış,Yönetici
U4356,OTP,2025-05-06 10:12:01,172.31.24.1,CRM,Chrome,Windows 10,Satış,Yönetici
U4357,SMS,2025-05-10 13:59:13,10.29.148.250,HR System,Edge,Windows 10,İK,Takım Lideri
U4357,Mail,2025-05-14 19:51:39,172.29.60.198,CRM,Chrome,Windows 10,İK,Takım Lideri
U4357,Mail,2025-05-07 02:50:12,192.168.97.74,HR System,Edge,macOS,İK,Takım Lideri
U4358,SMS,2025-05-19 08:48:39,10.59.83.166,HR System,Firefox,Windows 10,İK,Uzman
U4358,OTP,2025-05-09 08:40:50,10.59.83.166,HR System,Chrome,Windows 10,İK,Uzman
U4358,SMS,2025-05-20 15:50:42,10.59.83.166,HR System,Firefox,Windows 10,İK,Uzman
U4359,OTP,2025-05-11 16:29:11,192.168.61.248,HR System,Firefox,Windows 10,Finans,Stajyer
U4359,Mail,2025-05-21 12:37:25,192.168.61.248,CRM,Chrome,macOS,Finans,Stajyer
U4359,SMS,2025-05-13 15:55:15,192.168.61.248,HR System,Edge,Windows 10,Finans,Stajyer
U4360,SMS,2025-05-25 16:05:08,172.24.88.32,HR System,Chrome,Windows 10,Finans,Yönetici
U4360,SMS,2025-05-20 08:29:32,172.24.88.32,HR System,Chrome,Windows 10,Finans,Yönetici
U4360,SMS,2025-05-13 15:20:17,172.24.88.32,HR System,Chrome,Windows 10,Finans,Yönetici
U4361,SMS,2025-05-17 12:53:32,10.251.250.72,CRM,Firefox,Linux,Finans,Takım Lideri
U4361,SMS,2025-05-12 09:07:04,10.251.250.72,CRM,Chrome,Windows 10,Finans,Takım Lideri
U4361,OTP,2025-05-27 12:19:47,10.251.250.72,HR System,Chrome,Windows 10,Finans,Takım Lideri
U4362,OTP,2025-05-10 08:49:19,192.168.124.171,HR System,Safari,macOS,Satış,Yönetici
U4362,SMS,2025-05-21 18:00:30,192.168.124.171,CRM,Edge,Windows 10,Satış,Yönetici
U4362,SMS,2025-05-17 11:30:14,192.168.124.171,HR System,Firefox,Windows 10,Satış,Yönetici
U4363,SMS,2025-05-23 11:27:49,192.168.33.134,HR System,Chrome,Windows 10,Bilgi İşlem,Yönetici
U4363,SMS,2025-05-28 13:08:36,192.168.33.134,CRM,Chrome,Windows 10,Bilgi İşlem,Yönetici
U4363,SMS,2025-05-14 13:21:14,192.168.33.134,HR System,Firefox,Windows 10,Bilgi İşlem,Yönetici
U4364,SMS,2025-05-26 17:01:36,192.168.187.167,CRM,Chrome,Linux,Finans,Yönetici
U4364,SMS,2025-05-26 13:36:40,192.168.187.167,HR System,Safari,Windows 10,Finans,Yönetici
U4364,SMS,2025-05-13 14:04:34,192.168.187.167,CRM,Chrome,Linux,Finans,Yönetici
U4365,SMS,2025-05-18 10:06:43,10.102.43.77,HR System,Chrome,Windows 10,Finans,Takım Lideri
U4365,SMS,2025-05-08 14:18:13,10.102.43.77,CRM,Chrome,Windows 10,Finans,Takım Lideri
U4365,Mail,2025-05-28 08:10:20,10.102.43.77,HR System,Chrome,Windows 10,Finans,Takım Lideri
U4366,SMS,2025-05-28 09:24:57,172.22.134.29,CRM,Chrome,macOS,İK,Stajyer
U4366,SMS,2025-05-20 18:30:10,172.22.134.29,HR System,Chrome,Windows 10,İK,Stajyer
U4366,SMS,2025-05-07 21:29:17,192.168.106.177,CRM,Safari,Windows 10,İK,Stajyer
U4367,OTP,2025-05-19 16:21:58,192.168.211.77,HR System,Chrome,Windows 10,İK,Uzman
U4367,SMS,2025-05-15 09:18:41,192.168.211.77,HR System,Chrome,macOS,İK,Uzman
U4367,OTP,2025-05-06 10:26:15,192.168.211.77,HR System,Chrome,Linux,İK,Uzman
U4368,OTP,2025-05-08 14:44:02,10.89.47.150,CRM,Chrome,Windows 10,Satış,Takım Lideri
U4368,SMS,2025-05-03 12:42:58,10.89.47.150,CRM,Safari,Windows 10,Satış,Takım Lideri
U4368,OTP,2025-05-03 16:07:23,10.89.47.150,HR System,Chrome,Windows 10,Satış,Takım Lideri
U4369,SMS,2025-05-21 15:01:04,10.165.82.113,HR System,Chrome,macOS,Satış,Takım Lideri
U4369,SMS,2025-05-01 11:25:02,10.165.82.113,CRM,Chrome,macOS,Satış,Takım Lideri
U4369,SMS,2025-05-03 15:29:04,10.165.82.113,CRM,Firefox,Windows 10,Satış,Takım Lideri
U4370,SMS,2025-05-01 10:10:53,172.28.120.48,CRM,Chrome,Windows 10,İK,Yönetici
U4370,OTP,2025-05-22 14:10:04,172.28.120.48,HR System,Chrome,Windows 10,İK,Yönetici
U4370,SMS,2025-05-22 11:45:02,172.28.120.48,HR System,Firefox,macOS,İK,Yönetici
U4371,SMS,2025-05-20 12:28:03,10.14.250.183,HR System,Firefox,Linux,Bilgi İşlem,Stajyer
U4371,SMS,2025-05-07 13:58:15,10.14.250.183,HR System,Chrome,Windows 10,Bilgi İşlem,Stajyer
U4371,SMS,2025-05-03 11:43:42,10.14.250.183,CRM,Firefox,macOS,Bilgi İşlem,Stajyer
U4372,OTP,2025-05-04 08:26:32,192.168.183.149,HR System,Chrome,Windows 10,Satış,Uzman
U4372,Mail,2025-05-13 11:59:34,192.168.183.149,CRM,Chrome,Windows 10,Satış,Uzman
U4372,SMS,2025-05-13 13:11:00,192.168.183.149,CRM,Chrome,Windows 10,Satış,Uzman
U4373,SMS,2025-05-02 18:39:23,10.209.220.181,CRM,Chrome,macOS,Bilgi İşlem,Yönetici
U4373,OTP,2025-05-18 15:06:45,10.209.220.181,CRM,Chrome,Windows 10,Bilgi İşlem,Yönetici
U4373,SMS,2025-05-13 13:40:44,10.209.220.181,CRM,Chrome,Windows 10,Bilgi İşlem,Yönetici
U4374,Mail,2025-05-20 09:21:01,10.201.74.221,HR System,Chrome,Windows 10,Finans,Stajyer
U4374,Mail,2025-05-23 11:32:37,10.201.74.221,CRM,Chrome,macOS,Finans,Stajyer
U4374,SMS,2025-05-24 09:19:15,10.201.74.221,CRM,Firefox,Windows 10,Finans,Stajyer
U4375,SMS,2025-05-13 12:12:09,10.73.241.85,CRM,Chrome,macOS,Finans,Stajyer
U4375,SMS,2025-05-11 15:47:56,10.73.241.85,HR System,Firefox,macOS,Finans,Stajyer
U4375,OTP,2025-05-21 16:50:26,10.73.241.85,CRM,Chrome,macOS,Finans,Stajyer
U4376,Mail,2025-05-22 11:34:03,10.146.48.163,CRM,Firefox,Windows 10,Finans,Uzman
U4376,SMS,2025-05-21 13:11:28,10.146.48.163,HR System,Chrome,Windows 10,Finans,Uzman
U4376,SMS,2025-05-05 18:09:13,10.146.48.163,CRM,Chrome,Windows 10,Finans,Uzman
U4377,SMS,2025-05-08 10:46:12,172.30.200.42,CRM,Chrome,Windows 10,İK,Yönetici
U4377,OTP,2025-05-28 18:12:17,172.30.200.42,CRM,Safari,Windows 10,İK,Yönetici
U4377,SMS,2025-05-15 14:10:30,172.30.200.42,HR System,Firefox,macOS,İK,Yönetici
U4378,OTP,2025-05-03 14:27:54,192.168.212.115,HR System,Chrome,Windows 10,İK,Takım Lideri
U4378,OTP,2025-05-13 22:11:16,192.168.219.25,HR System,Safari,macOS,İK,Takım Lideri
U4378,SMS,2025-05-16 14:35:38,192.168.212.115,CRM,Firefox,Windows 10,İK,Takım Lideri
U4379,OTP,2025-05-24 08:55:32,10.161.73.29,HR System,Chrome,Windows 10,Satış,Takım Lideri
U4379,SMS,2025-05-13 14:47:23,10.161.73.29,CRM,Chrome,Windows 10,Satış,Takım Lideri
U4379,SMS,2025-05-19 09:24:59,10.161.73.29,HR System,Safari,macOS,Satış,Takım Lideri
U4380,SMS,2025-05-23 18:44:23,192.168.218.254,HR System,Safari,macOS,Finans,Stajyer
U4380,SMS,2025-05-27 11:30:02,192.168.218.254,CRM,Firefox,Windows 10,Finans,Stajyer
U4380,SMS,2025-05-22 12:38:29,192.168.218.254,CRM,Firefox,Linux,Finans,Stajyer
U4381,OTP,2025-05-21 09:49:05,192.168.139.237,HR System,Chrome,Windows 10,Satış,Takım Lideri
U4381,OTP,2025-05-07 09:33:58,192.168.139.237,CRM,Edge,Windows 10,Satış,Takım Lideri
U4381,OTP,2025-05-22 12:32:34,192.168.139.237,HR System,Firefox,macOS,Satış,Takım Lideri
U4382,SMS,2025-05-26 18:36:49,172.17.55.37,CRM,Chrome,Windows 10,Bilgi İşlem,Takım Lideri
U4382,Mail,2025-05-01 14:44:19,172.17.55.37,HR System,Chrome,Windows 10,Bilgi İşlem,Takım Lideri
U4382,SMS,2025-05-21 14:33:26,172.17.55.37,HR System,Chrome,Windows 10,Bilgi İşlem,Takım Lideri
U4383,SMS,2025-05-04 15:11:32,172.29.232.107,CRM,Chrome,Windows 10,Satış,Uzman
U4383,SMS,2025-05-07 10:51:48,172.29.232.107,HR System,Chrome,Linux,Satış,Uzman
U4383,SMS,2025-05-06 09:55:40,172.29.232.107,CRM,Chrome,Windows 10,Satış,Uzman
U4384,SMS,2025-05-16 17:15:30,10.72.57.155,CRM,Chrome,Windows 10,Finans,Takım Lideri
U4384,Mail,2025-05-26 08:42:37,10.72.57.155,CRM,Chrome,macOS,Finans,Takım Lideri
U4384,SMS,2025-05-25 14:38:33,10.72.57.155,HR System,Chrome,Windows 10,Finans,Takım Lideri
U4385,Mail,2025-05-11 13:43:56,172.28.112.230,CRM,Safari,Windows 10,İK,Yönetici
U4385,OTP,2025-05-12 14:39:03,172.28.112.230,CRM,Chrome,macOS,İK,Yönetici
U4385,SMS,2025-05-05 14:46:53,172.28.112.230,CRM,Edge,Windows 10,İK,Yönetici
U4386,OTP,2025-05-22 15:39:43,192.168.209.18,HR System,Firefox,Windows 10,Satış,Yönetici
U4386,Mail,2025-05-01 21:52:20,192.168.122.193,HR System,Chrome,Linux,Satış,Yönetici
U4386,SMS,2025-05-08 13:43:28,192.168.209.18,HR System,Firefox,macOS,Satış,Yönetici
U4387,Mail,2025-05-23 15:42:54,172.29.243.118,HR System,Chrome,Windows 10,Finans,Stajyer
U4387,OTP,2025-05-19 10:55:33,172.29.243.118,CRM,Chrome,macOS,Finans,Stajyer
U4387,Mail,2025-05-18 12:53:43,172.29.243.118,HR System,Chrome,Windows 10,Finans,Stajyer
U4388,SMS,2025-05-08 18:34:15,172.22.170.77,CRM,Chrome,Linux,Bilgi İşlem,Stajyer
U4388,Mail,2025-05-11 08:10:59,172.22.170.77,HR System,Chrome,Windows 10,Bilgi İşlem,Stajyer
U4388,SMS,2025-05-04 15:57:42,172.22.170.77,HR System,Chrome,Windows 10,Bilgi İşlem,Stajyer
U4389,OTP,2025-05-23 18:21:24,172.22.211.8,HR System,Firefox,macOS,Satış,Takım Lideri
U4389,OTP,2025-05-08 06:51:14,10.190.41.71,CRM,Edge,Windows 10,Satış,Takım Lideri
U4389,SMS,2025-05-24 09:05:21,172.22.211.8,CRM,Firefox,Windows 10,Satış,Takım Lideri
U4390,SMS,2025-05-24 13:24:36,192.168.113.138,CRM,Chrome,Windows 10,Finans,Uzman
U4390,SMS,2025-05-25 14:27:20,192.168.113.138,CRM,Chrome,Windows 10,Finans,Uzman
U4390,SMS,2025-05-01 11:06:25,192.168.113.138,HR System,Chrome,macOS,Finans,Uzman
U4391,SMS,2025-05-05 15:43:29,10.164.234.151,CRM,Firefox,macOS,Finans,Uzman
U4391,SMS,2025-05-10 08:38:20,10.164.234.151,CRM,Chrome,macOS,Finans,Uzman
U4391,SMS,2025-05-27 17:30:40,10.164.234.151,HR System,Firefox,Windows 10,Finans,Uzman
U4392,SMS,2025-05-26 11:54:46,10.21.195.28,CRM,Safari,macOS,Finans,Uzman
U4392,Mail,2025-05-10 15:46:25,10.21.195.28,CRM,Safari,Windows 10,Finans,Uzman
U4392,Mail,2025-05-16 13:27:43,10.21.195.28,HR System,Chrome,Windows 10,Finans,Uzman
U4393,SMS,2025-05-18 11:44:54,192.168.225.186,CRM,Chrome,macOS,Finans,Yönetici
